epoch,train_loss,val_score,time_sec
0,1.258612,0.589729,7.96
1,1.155174,0.634071,7.02
2,1.132013,0.668775,6.85
3,1.076648,0.689402,6.94
4,1.048117,0.709571,7.02
5,1.028394,0.71887,6.9
6,1.000138,0.730013,6.62
7,0.97747,0.745923,7.01
8,0.94378,0.749083,7.16
9,0.924862,0.762906,7.21
10,0.919408,0.767225,7.27
11,0.903048,0.774542,7.07
12,0.885664,0.780519,7.13
13,0.861074,0.787932,7.07
14,0.852433,0.801139,7.08
15,0.824099,0.797424,6.99
16,0.800783,0.801629,6.81
17,0.792128,0.814787,6.75
18,0.777871,0.816168,6.69
19,0.759479,0.817665,6.65
20,0.759145,0.818155,6.73
21,0.738347,0.821594,6.91
22,0.737406,0.828255,6.91
23,0.733461,0.832126,6.9
24,0.697397,0.830428,7.04
25,0.685648,0.837585,6.95
26,0.691302,0.834206,7.0
27,0.666185,0.834261,6.95
28,0.668696,0.835315,6.88
29,0.652686,0.831055,6.87
30,0.64281,0.83837,6.94
31,0.63726,0.836629,6.99
32,0.633188,0.836413,6.9
33,0.6444,0.84022,6.85
34,0.627673,0.844809,6.92
35,0.610844,0.84206,6.83
36,0.614749,0.842687,6.89
37,0.608355,0.844544,6.82
38,0.608123,0.841591,6.85
39,0.606861,0.842308,6.87
40,0.602834,0.84342,6.83
41,0.586022,0.841515,6.94
42,0.581975,0.840495,7.07
43,0.602432,0.843602,7.07
44,0.600319,0.842294,7.09
