epoch,train_loss,val_auc,time_sec
0,0.629846,0.831332,2.34
1,0.516621,0.894961,1.88
2,0.421036,0.899066,1.87
3,0.405191,0.927802,1.88
4,0.375716,0.899528,1.87
5,0.392667,0.930008,1.88
6,0.368979,0.932112,1.87
7,0.368783,0.940374,1.87
8,0.347652,0.918052,1.88
9,0.34245,0.921285,1.88
10,0.323442,0.924005,1.87
11,0.338525,0.930213,1.88
12,0.314866,0.928623,1.87
13,0.294782,0.922773,1.88
14,0.311608,0.913485,1.88
15,0.307774,0.936012,1.88
16,0.286156,0.928417,1.88
17,0.278858,0.936115,1.88
