backbone,arm,fold,n_val,fs_method,auc,accuracy,sensitivity,specificity,precision,f1,balanced_accuracy,brier_score,tp,tn,fp,fn
densenet121,fusion_intermediate_moddrop_auxloss,3,303,mutual_info_classif,0.9206131078224102,0.858085808580858,0.7386363636355242,0.9069767441856247,0.7647058823529411,0.7514450867052023,0.8228065539105744,0.10527194421643972,65,195,20,23
densenet121,fusion_intermediate_branch_norm_moddrop_auxloss,3,303,mutual_info_classif,0.9091966173361522,0.8415841584158416,0.6704545454537836,0.9116279069763202,0.7564102564102564,0.7108433734939759,0.7910412262150519,0.12452357289693396,59,196,19,29
densenet121,fusion_intermediate_gmu_moddrop_auxloss,3,303,mutual_info_classif,0.8904862579281183,0.8415841584158416,0.681818181817407,0.9069767441856247,0.75,0.7142857142857143,0.7943974630015158,0.12309273778790479,60,195,20,28
densenet121,cnn_only,4,251,mutual_info_classif,0.9149558026803536,0.8725099601593626,0.7499999999991072,0.9341317365263868,0.8513513513513513,0.7974683544303798,0.842065868262747,0.10176533777331458,63,156,11,21
densenet121,radiomics_only,4,251,mutual_info_classif,0.9373396065012831,0.8844621513944223,0.7857142857133503,0.9341317365263868,0.8571428571428571,0.8198757763975155,0.8599230111198686,0.08603136135427865,66,156,11,18
densenet121,fusion_late,4,251,mutual_info_classif,0.9374821785001426,0.896414342629482,0.7976190476180981,0.9461077844305713,0.881578947368421,0.8375,0.8718634160243347,0.08207151351918016,67,158,9,17
densenet121,fusion_early,4,251,mutual_info_classif,0.9246506986027943,0.896414342629482,0.8333333333323413,0.9281437125742946,0.8536585365853658,0.8433734939759037,0.880738522953318,0.09223533362362522,70,155,12,14
densenet121,fusion_intermediate_moddrop_auxloss,4,251,mutual_info_classif,0.9195893926432848,0.896414342629482,0.7619047619038548,0.9640718562868479,0.9142857142857143,0.8311688311688312,0.8629883090953514,0.0884938182157838,64,161,6,20
densenet121,fusion_intermediate_branch_norm_moddrop_auxloss,4,251,mutual_info_classif,0.9222269746221843,0.8884462151394422,0.7857142857133503,0.940119760478479,0.868421052631579,0.825,0.8629170230959147,0.09382486475253005,66,157,10,18
densenet121,fusion_intermediate_gmu_moddrop_auxloss,4,251,mutual_info_classif,0.9169518106643856,0.8844621513944223,0.7499999999991072,0.9520958083826635,0.8873239436619719,0.8129032258064516,0.8510479041908854,0.09487750279176867,63,159,8,21
