run_id,commit_sha,backbone,auc_cnn_best,auc_cnn_last,auc_rad,auc_late_best,auc_late_last,delta_late,p_late_vs_rad_best,p_late_vs_rad_last,late_beats_rad_best,late_beats_rad_last
2026-08-04-run02,5220afb,convnext_tiny,0.8906717446071486,0.8806191938277436,0.9336201976066762,0.9300233230987247,0.9268446898126279,-0.003178633286096799,0.4555115805281573,0.024566654196096493,False,False
2026-08-04-run02,5220afb,densenet201,0.8958653164855928,0.8887810482601165,0.9336201976066762,0.936287100456621,0.9360263147535821,-0.0002607857030388905,0.49014104717029383,0.5122019966495253,True,True
2026-08-04-run02,5220afb,densenet121,0.8965271217131161,0.8724782514564635,0.9336201976066762,0.9319177098094787,0.9240769170209415,-0.00784079278853722,0.6793126208246574,0.014365764219213206,False,False
