backbone,arm,fold,n_val,fs_method,auc,accuracy,sensitivity,specificity,precision,f1,balanced_accuracy,brier_score,tp,tn,fp,fn
densenet121,fusion_intermediate_gmu,1,254,mutual_info_classif,0.952900877756369,0.9133858267716536,0.8395061728384697,0.9479768786121688,0.8831168831168831,0.8607594936708861,0.8937415257253193,0.06895047960561133,68,164,9,13
densenet121,cnn_only,2,266,mutual_info_classif,0.8718140929535233,0.8233082706766918,0.7065217391296668,0.8850574712638593,0.7647058823529411,0.7344632768361582,0.795789605196763,0.13743388945801346,65,154,20,27
densenet121,radiomics_only,2,266,mutual_info_classif,0.9097951024487756,0.8609022556390977,0.7499999999991848,0.9195402298845291,0.8313253012048193,0.7885714285714286,0.8347701149418569,0.10988844544082868,69,160,14,23
densenet121,fusion_late,2,266,mutual_info_classif,0.9091079460269865,0.8421052631578947,0.7282608695644258,0.9022988505741941,0.7976190476190477,0.7613636363636364,0.81527986006931,0.11144953424198613,67,157,17,25
densenet121,fusion_early,2,266,mutual_info_classif,0.8864942528735632,0.8458646616541353,0.7717391304339437,0.8850574712638593,0.7802197802197802,0.7759562841530054,0.8283983008489015,0.1377163786741662,71,154,20,21
densenet121,fusion_intermediate,2,266,mutual_info_classif,0.9107321339330335,0.8458646616541353,0.7499999999991848,0.8965517241374158,0.7931034482758621,0.770949720670391,0.8232758620683003,0.1163415229197317,69,156,18,23
densenet121,fusion_intermediate_branch_norm,2,266,mutual_info_classif,0.9017991004497751,0.8533834586466166,0.7717391304339437,0.8965517241374158,0.797752808988764,0.7845303867403315,0.8341454272856798,0.11314511083929679,71,156,18,21
densenet121,fusion_intermediate_gmu,2,266,mutual_info_classif,0.902111444277861,0.8421052631578947,0.6956521739122873,0.9195402298845291,0.8205128205128205,0.7529411764705882,0.8075962018984082,0.11944094878452799,64,160,14,28
densenet121,cnn_only,3,303,mutual_info_classif,0.8789640591966172,0.8448844884488449,0.681818181817407,0.9116279069763202,0.759493670886076,0.718562874251497,0.7967230443968636,0.11836629857821553,60,196,19,28
densenet121,radiomics_only,3,303,mutual_info_classif,0.9341437632135305,0.8514851485148515,0.7386363636355242,0.8976744186042337,0.7471264367816092,0.7428571428571429,0.8181553911198789,0.1041371068125503,65,193,22,23
densenet121,fusion_late,3,303,mutual_info_classif,0.9236786469344609,0.858085808580858,0.6931818181810304,0.9255813953484068,0.7922077922077922,0.7393939393939394,0.8093816067647186,0.09576355467110195,61,199,16,27
densenet121,fusion_early,3,303,mutual_info_classif,0.9012684989429176,0.8514851485148515,0.7272727272719008,0.9023255813949292,0.7529411764705882,0.7398843930635838,0.814799154333415,0.11880771844048416,64,194,21,24
densenet121,fusion_intermediate,3,303,mutual_info_classif,0.8960359408033827,0.8514851485148515,0.7499999999991477,0.8930232558135381,0.7415730337078652,0.7457627118644068,0.8215116279063429,0.12092856619242277,66,192,23,22
densenet121,fusion_intermediate_branch_norm,3,303,mutual_info_classif,0.9106236786469345,0.8415841584158416,0.7386363636355242,0.8837209302321472,0.7222222222222222,0.7303370786516854,0.8111786469338357,0.1171458448067436,65,190,25,23
densenet121,fusion_intermediate_gmu,3,303,mutual_info_classif,0.9240486257928119,0.8316831683168316,0.6477272727265366,0.9069767441856247,0.7402597402597403,0.6909090909090909,0.7773520084560807,0.11013939246791223,57,195,20,31
densenet121,cnn_only,4,251,mutual_info_classif,0.9149558026803536,0.8725099601593626,0.7499999999991072,0.9341317365263868,0.8513513513513513,0.7974683544303798,0.842065868262747,0.10176533777331458,63,156,11,21
densenet121,radiomics_only,4,251,mutual_info_classif,0.9373396065012831,0.8844621513944223,0.7857142857133503,0.9341317365263868,0.8571428571428571,0.8198757763975155,0.8599230111198686,0.08603136135427865,66,156,11,18
densenet121,fusion_late,4,251,mutual_info_classif,0.9374821785001426,0.896414342629482,0.7976190476180981,0.9461077844305713,0.881578947368421,0.8375,0.8718634160243347,0.08207151351918016,67,158,9,17
densenet121,fusion_early,4,251,mutual_info_classif,0.9246506986027943,0.896414342629482,0.8333333333323413,0.9281437125742946,0.8536585365853658,0.8433734939759037,0.880738522953318,0.09223533362362522,70,155,12,14
densenet121,fusion_intermediate,4,251,mutual_info_classif,0.9115340747077273,0.8884462151394422,0.7738095238086026,0.9461077844305713,0.8783783783783784,0.8227848101265823,0.8599586541195869,0.09523773252780886,65,158,9,19
densenet121,fusion_intermediate_branch_norm,4,251,mutual_info_classif,0.9044767607641859,0.8924302788844621,0.7738095238086026,0.9520958083826635,0.8904109589041096,0.8280254777070064,0.862952666095633,0.09676736767712817,65,159,8,19
densenet121,fusion_intermediate_gmu,4,251,mutual_info_classif,0.9243655546050755,0.9043824701195219,0.8095238095228457,0.9520958083826635,0.8947368421052632,0.85,0.8808098089527546,0.08624399051614795,68,159,8,16
